CustomerID,Gender,Age,Country,TenureMonths,ContractType,PaymentMethod,InternetService,HasPhoneService,AddonStreaming,MonthlyCharges,TotalCharges,SupportTicketsLast6M,IsActiveAppUser,SatisfactionScore,Churn,ChurnReason
C0240,Male,33,Germany,72,One year,Direct debit,Mobile,No,No,48.81,3507.4,1,Yes,5,1,Moving
C0241,Female,18,Sweden,31,Two year,Electronic invoice,DSL,No,No,32.52,993.06,1,No,5,0,
C0242,Female,80,Germany,14,Month-to-month,Electronic invoice,Fiber,Yes,No,62.73,887.34,0,Yes,4,0,
C0243,Female,62,Sweden,100,One year,Electronic invoice,Mobile,Yes,Yes,47.49,4761.3,5,Yes,4,0,
C0244,Male,72,Finland,12,Month-to-month,Bank transfer,Fiber,Yes,No,54.73,663.92,2,No,4,0,
C0245,Male,70,Denmark,4,Month-to-month,Credit card,Fiber,Yes,No,51.15,196.41,3,Yes,4,0,
C0246,Female,38,Norway,74,One year,Credit card,DSL,Yes,No,39.83,2948.6,4,No,4,1,Moving
C0247,Male,47,Denmark,73,Month-to-month,Credit card,Mobile,No,Yes,24.88,1809.93,0,No,5,1,Moving
C0248,Other,30,Germany,51,Two year,Credit card,Fiber,No,Yes,100.26,5084.32,0,No,4,1,Moving
C0249,Other,51,Denmark,76,Two year,Credit card,Mobile,No,No,47.71,3623.72,1,Yes,5,0,
C0250,Female,21,Norway,40,One year,Bank transfer,DSL,No,No,27.68,1159.93,0,No,5,0,
C0251,Male,45,Germany,52,Month-to-month,Bank transfer,Fiber,Yes,Yes,60.35,3117.61,0,No,5,1,Competitor
C0252,Male,55,Norway,109,One year,Direct debit,Mobile,Yes,No,54.64,5918.66,1,No,5,1,Moving
C0253,Female,75,Sweden,49,One year,Credit card,None,Yes,No,34.94,1740.54,0,No,5,0,
C0254,Male,48,Germany,14,One year,Direct debit,DSL,Yes,Yes,57.5,813.97,1,Yes,4,1,Moving
C0255,Male,76,Finland,105,One year,Direct debit,Mobile,Yes,No,34.31,3608.51,2,No,5,0,
C0256,Female,72,Denmark,119,Two year,Direct debit,Fiber,Yes,Yes,79.56,9460.47,1,Yes,5,0,
C0257,Female,44,Germany,6,Two year,Electronic invoice,Fiber,Yes,No,67.56,409.89,3,Yes,4,1,Competitor
C0258,Female,22,Denmark,39,Month-to-month,Credit card,DSL,Yes,No,20.92,816.92,0,No,5,1,Other
C0259,Female,42,Norway,27,Two year,Credit card,Fiber,Yes,No,52.83,1452.63,2,No,4,1,Other
C0260,Male,20,Denmark,31,One year,Bank transfer,Fiber,Yes,No,68.79,2150.83,2,No,4,1,Competitor
C0261,Female,50,Sweden,98,Month-to-month,Credit card,Fiber,Yes,No,89.38,8771.28,2,No,4,0,
C0262,Other,21,Germany,14,Month-to-month,Direct debit,DSL,Yes,No,24.08,323.47,0,Yes,5,1,Competitor
C0263,Male,42,Finland,111,Month-to-month,Bank transfer,DSL,Yes,No,44.05,4894.13,1,Yes,5,0,
C0264,Female,37,Finland,99,Month-to-month,Credit card,Mobile,No,No,28.68,2827.01,1,Yes,5,0,
C0265,Female,51,Finland,84,One year,Credit card,None,Yes,No,55.57,4692.45,4,Yes,4,0,
C0266,Female,43,Sweden,69,Two year,Bank transfer,Mobile,Yes,Yes,58.43,4017.37,1,Yes,5,0,
C0267,Female,79,Sweden,64,Two year,Direct debit,DSL,Yes,No,34.79,2223.87,1,No,5,1,Other
C0268,Female,79,Denmark,3,Month-to-month,Direct debit,Fiber,No,No,59.21,155.89,4,Yes,4,1,Moving
C0269,Male,22,Sweden,10,Month-to-month,Credit card,Mobile,Yes,Yes,22.77,217.74,1,Yes,5,0,
C0270,Male,52,Sweden,107,Two year,Credit card,None,No,No,44.85,4788.76,3,Yes,4,1,Moving
C0271,Female,78,Finland,25,Two year,Credit card,Fiber,No,No,56.55,1410.7,1,No,4,1,Competitor
C0272,Female,45,Sweden,60,Two year,Credit card,Mobile,No,No,25.35,1503.01,1,Yes,5,0,
C0273,Female,46,Norway,36,Two year,Electronic invoice,None,Yes,No,59.42,2163.43,3,Yes,4,1,Moving
C0274,Female,26,Finland,22,Two year,Credit card,Mobile,Yes,No,32.66,714.78,1,Yes,5,0,
C0275,Female,69,Finland,92,One year,Direct debit,DSL,Yes,No,49.99,4588.41,1,Yes,5,0,
C0276,Female,55,Finland,84,Two year,Electronic invoice,DSL,Yes,No,27.1,2291.79,2,No,5,1,Competitor
C0277,Female,67,Finland,111,Month-to-month,Credit card,Fiber,Yes,No,50.73,5674.28,3,Yes,4,1,Other
C0278,Female,23,Sweden,108,Two year,Bank transfer,Fiber,No,No,59.79,6449.24,3,Yes,4,1,Moving
C0279,Female,36,Finland,108,Month-to-month,Electronic invoice,DSL,No,No,46.63,5031.14,0,No,5,0,
C0280,Female,77,Denmark,112,Month-to-month,Electronic invoice,DSL,Yes,No,40.26,4494.35,2,Yes,5,0,
C0281,Female,61,Denmark,90,Month-to-month,Bank transfer,Mobile,Yes,Yes,63.71,5747.14,2,Yes,4,0,
C0282,Male,74,Sweden,102,Two year,Direct debit,Fiber,No,Yes,68.89,7045.89,6,No,4,1,Other
C0283,Male,28,Germany,39,One year,Electronic invoice,Fiber,Yes,No,63.05,2458.02,0,No,5,1,Moving
C0284,Male,19,Sweden,76,One year,Bank transfer,Fiber,Yes,Yes,91.71,6961.19,1,Yes,4,0,
C0285,Female,64,Sweden,22,Two year,Electronic invoice,Fiber,Yes,No,74.69,1653.86,0,No,4,0,
C0286,Male,61,Germany,15,Two year,Bank transfer,Mobile,Yes,No,24.77,386.34,4,Yes,4,0,
C0287,Male,61,Finland,93,One year,Bank transfer,DSL,Yes,Yes,34.9,3276.78,0,No,5,0,
C0288,Female,26,Germany,60,Month-to-month,Electronic invoice,Mobile,Yes,Yes,60.08,3593.15,1,No,4,0,
C0289,Male,38,Finland,67,Two year,Electronic invoice,Fiber,Yes,No,83.12,5586.09,1,Yes,4,1,Moving
C0290,Female,41,Sweden,103,Two year,Bank transfer,DSL,Yes,No,21.33,2199.11,1,Yes,5,0,
C0291,Male,51,Finland,79,One year,Credit card,Mobile,Yes,No,26.53,2061.18,3,Yes,5,0,
C0292,Male,39,Denmark,30,Two year,Direct debit,Fiber,Yes,No,78.26,2378.24,4,No,4,1,Moving
C0293,Female,20,Norway,52,Month-to-month,Direct debit,Fiber,Yes,Yes,81.18,4227.31,1,No,4,1,Competitor
C0294,Male,29,Denmark,105,Two year,Direct debit,Fiber,Yes,Yes,54.27,5710.49,0,No,5,0,
C0295,Male,45,Sweden,24,Two year,Electronic invoice,Fiber,No,No,87.49,2118.69,1,Yes,4,0,
C0296,Female,47,Sweden,43,One year,Electronic invoice,Fiber,Yes,No,67.22,2902.38,5,No,4,1,Other
C0297,Female,43,Finland,11,Month-to-month,Bank transfer,Mobile,Yes,No,25.92,265.78,3,Yes,4,0,
C0298,Male,65,Finland,89,Two year,Credit card,DSL,No,No,20.14,1805.95,1,Yes,5,0,
C0299,Female,38,Germany,100,Two year,Bank transfer,None,No,No,33.21,3330.93,3,No,5,0,
C0300,Male,45,Sweden,111,Month-to-month,Direct debit,Fiber,No,Yes,72.1,7969.7,1,Yes,5,1,Competitor
C0301,Male,73,Denmark,96,Two year,Direct debit,DSL,Yes,Yes,65.15,6287.72,1,Yes,5,0,
C0302,Female,43,Denmark,91,Two year,Bank transfer,DSL,Yes,No,28.24,2562.29,2,No,5,1,Competitor
C0303,Female,79,Sweden,8,One year,Bank transfer,Fiber,No,Yes,63.1,524.71,3,Yes,4,0,
C0304,Female,50,Norway,11,One year,Credit card,Fiber,No,Yes,70.75,771.53,0,No,4,1,Other
C0305,Female,38,Finland,68,One year,Credit card,DSL,No,No,50.54,3426.06,0,Yes,5,0,
C0306,Other,52,Finland,53,Two year,Bank transfer,DSL,Yes,No,56.61,2998.75,0,Yes,5,0,
C0307,Female,69,Finland,115,Month-to-month,Credit card,Mobile,Yes,No,24.82,2896.73,3,Yes,5,1,Other
C0308,Male,51,Norway,53,Month-to-month,Bank transfer,DSL,Yes,Yes,42.52,2293.82,2,Yes,4,1,Competitor
C0309,Female,58,Sweden,27,Month-to-month,Bank transfer,Mobile,Yes,No,15.4,405.11,0,No,5,0,
C0310,Male,68,Sweden,55,Two year,Direct debit,Fiber,Yes,No,51.26,2844.25,1,Yes,5,1,Competitor
C0311,Male,64,Sweden,98,Two year,Credit card,Fiber,Yes,Yes,69.71,6832.05,6,Yes,4,0,
C0312,Male,35,Sweden,68,Two year,Electronic invoice,Fiber,Yes,Yes,81.19,5561.29,1,Yes,4,1,Competitor
C0313,Male,75,Norway,97,Two year,Direct debit,DSL,Yes,No,49.38,4812.92,2,No,5,0,
C0314,Other,28,Denmark,109,One year,Direct debit,Mobile,Yes,No,40.34,4402.64,0,Yes,5,0,
C0315,Female,74,Finland,97,Two year,Direct debit,DSL,No,No,29.81,2893.2,3,No,5,0,
C0316,Female,40,Finland,76,Month-to-month,Credit card,Fiber,No,Yes,63.49,4837.41,1,No,5,1,Other
C0317,Male,65,Denmark,102,Two year,Bank transfer,Fiber,Yes,No,70.52,7202.71,2,Yes,4,1,Competitor
C0318,Male,39,Sweden,105,One year,Electronic invoice,DSL,Yes,No,43.59,4554.9,4,No,4,0,
C0319,Male,34,Norway,108,Two year,Direct debit,Fiber,No,No,63.12,6821.12,0,No,5,0,
C0320,Male,22,Finland,111,Two year,Electronic invoice,Mobile,Yes,No,49.81,5515.88,1,Yes,5,0,
C0321,Female,61,Sweden,57,Two year,Direct debit,Fiber,Yes,Yes,79.81,4538.58,1,No,4,1,Other
C0322,Female,28,Finland,77,Month-to-month,Credit card,Mobile,Yes,No,24.2,1885.69,1,No,5,1,Competitor
C0323,Female,47,Finland,74,One year,Credit card,Mobile,Yes,Yes,23.02,1707.55,0,No,5,0,
C0324,Male,32,Norway,41,One year,Direct debit,Fiber,Yes,Yes,83.82,3427.53,1,Yes,4,0,
C0325,Female,44,Sweden,37,Two year,Bank transfer,Fiber,Yes,No,50.54,1845.74,1,No,4,1,Other
C0326,Female,52,Denmark,67,One year,Credit card,Fiber,Yes,No,86.97,5811.47,1,Yes,4,0,
C0327,Female,50,Germany,52,Two year,Electronic invoice,Fiber,Yes,Yes,69.96,3636.73,0,Yes,5,1,Competitor
C0328,Female,37,Sweden,32,One year,Bank transfer,DSL,Yes,No,35.44,1167.8,0,No,5,0,
C0329,Male,78,Denmark,70,One year,Bank transfer,None,Yes,Yes,55.9,3892.02,2,No,4,0,
C0330,Male,33,Finland,55,Two year,Electronic invoice,Fiber,Yes,No,35.3,1947.4,0,Yes,5,0,
C0331,Male,51,Sweden,104,One year,Electronic invoice,Fiber,Yes,No,45.43,4732.86,2,Yes,5,0,
C0332,Female,19,Denmark,71,Two year,Bank transfer,Fiber,Yes,Yes,76.8,5477.25,1,No,4,0,
C0333,Male,52,Sweden,100,Two year,Electronic invoice,Fiber,Yes,Yes,87.92,8794.5,0,No,5,0,
C0334,Male,57,Norway,50,One year,Electronic invoice,Mobile,Yes,No,35.58,1787.16,1,Yes,5,0,
C0335,Male,73,Finland,73,Month-to-month,Bank transfer,Fiber,Yes,Yes,66.16,4853.32,3,Yes,4,0,
C0336,Male,45,Norway,42,One year,Credit card,DSL,Yes,Yes,42.42,1766.1,2,No,4,0,
C0337,Female,64,Germany,120,Month-to-month,Credit card,DSL,Yes,No,43.62,5250.22,2,Yes,5,1,Moving
C0338,Female,56,Germany,14,One year,Bank transfer,Mobile,Yes,No,22.77,290.9,1,Yes,5,0,
C0339,Male,23,Denmark,37,Month-to-month,Bank transfer,Fiber,Yes,No,57.62,2133.22,1,No,4,0,
C0340,Male,26,Denmark,14,Month-to-month,Electronic invoice,None,Yes,Yes,41.8,580.45,1,Yes,4,1,Moving
C0341,Female,37,Norway,4,Month-to-month,Direct debit,DSL,Yes,No,44.32,162.84,1,Yes,4,1,Other
C0342,Male,77,Norway,92,Month-to-month,Direct debit,DSL,Yes,No,34.93,3233.01,1,No,5,0,
C0343,Male,18,Finland,82,One year,Electronic invoice,DSL,Yes,Yes,49.7,4095.97,4,Yes,4,1,Other
C0344,Male,25,Sweden,53,Two year,Electronic invoice,Fiber,Yes,No,56.4,3010.58,1,Yes,4,0,
C0345,Male,72,Sweden,50,Two year,Bank transfer,Fiber,No,Yes,82.45,4130.09,0,Yes,4,0,
C0346,Female,40,Germany,9,One year,Credit card,DSL,Yes,No,50.59,430.66,0,Yes,5,0,
C0347,Female,80,Sweden,11,One year,Direct debit,Fiber,Yes,No,52.54,571.36,0,Yes,5,0,
C0348,Male,20,Sweden,117,Month-to-month,Bank transfer,Fiber,Yes,No,82.85,9713.57,2,Yes,4,0,
C0349,Male,21,Sweden,3,One year,Bank transfer,DSL,Yes,Yes,65.13,215.24,3,No,4,0,
C0350,Female,75,Norway,94,Month-to-month,Direct debit,Fiber,No,Yes,77.75,7332.43,0,No,5,0,
C0351,Female,42,Denmark,17,Month-to-month,Electronic invoice,Mobile,Yes,No,34.49,592.61,0,Yes,5,0,
C0352,Female,64,Finland,79,One year,Bank transfer,DSL,Yes,No,23.12,1822.84,1,Yes,5,0,
C0353,Female,55,Sweden,103,Month-to-month,Direct debit,DSL,Yes,Yes,67.63,6926.58,3,Yes,4,0,
C0354,Male,32,Denmark,35,Two year,Credit card,Fiber,Yes,Yes,78.92,2779.45,1,No,4,0,
C0355,Male,80,Sweden,24,One year,Direct debit,Mobile,Yes,Yes,29.43,704.34,2,Yes,4,0,
C0356,Female,38,Finland,86,Two year,Credit card,Mobile,Yes,No,32.95,2808.62,1,No,5,0,
C0357,Male,52,Norway,75,One year,Electronic invoice,Fiber,No,Yes,97.22,7306.75,0,Yes,4,0,
C0358,Female,74,Denmark,97,Month-to-month,Credit card,DSL,Yes,No,36.27,3546.58,2,No,5,0,
C0359,Female,70,Finland,35,Two year,Direct debit,Mobile,Yes,Yes,58.56,2066.95,3,Yes,4,0,
C0360,Female,70,Denmark,100,Month-to-month,Credit card,None,Yes,No,53.46,5359.5,1,No,5,1,Moving
C0361,Male,63,Denmark,66,One year,Credit card,Fiber,Yes,Yes,72.71,4817.53,0,No,5,0,
C0362,Female,69,Sweden,8,Month-to-month,Bank transfer,None,Yes,No,43.64,294.51,2,Yes,4,0,
C0363,Male,31,Germany,60,Two year,Bank transfer,Fiber,Yes,Yes,66.31,4013.02,2,No,4,1,Other
C0364,Female,53,Denmark,52,Two year,Credit card,Mobile,Yes,Yes,63.65,3293.97,1,No,4,0,
C0365,Female,29,Denmark,17,Month-to-month,Bank transfer,Fiber,Yes,No,61.56,1032.44,4,No,4,1,Other
C0366,Male,34,Denmark,42,Two year,Direct debit,Fiber,No,Yes,95.65,4007.88,1,No,4,0,
C0367,Other,56,Finland,34,Two year,Direct debit,DSL,Yes,Yes,38.08,1287.58,0,Yes,5,0,
C0368,Female,26,Finland,62,Two year,Credit card,Mobile,Yes,No,27.35,1725.71,2,Yes,5,0,
C0369,Male,52,Sweden,120,Two year,Direct debit,Mobile,Yes,No,19.6,2362.88,3,Yes,5,1,Moving
C0370,Male,77,Finland,118,Month-to-month,Credit card,Fiber,Yes,Yes,66.64,7849.95,3,No,4,0,
C0371,Male,30,Sweden,97,Two year,Bank transfer,Fiber,Yes,No,85.17,8250.95,2,Yes,4,1,Competitor
C0372,Male,32,Germany,104,Month-to-month,Credit card,DSL,Yes,No,33.07,3489.17,1,No,5,0,
C0373,Male,35,Denmark,77,Month-to-month,Direct debit,DSL,Yes,Yes,31.23,2411.77,2,Yes,5,1,Other
C0374,Female,68,Norway,3,One year,Credit card,DSL,Yes,No,22.74,59.58,1,Yes,5,0,
C0375,Male,50,Germany,92,Two year,Electronic invoice,Fiber,No,No,63.06,5769.08,2,Yes,4,0,
C0376,Male,23,Denmark,40,One year,Bank transfer,Mobile,Yes,No,17.72,675.29,1,Yes,5,0,
C0377,Female,76,Sweden,44,Month-to-month,Credit card,DSL,Yes,Yes,41.02,1782.54,5,Yes,4,1,Other
C0378,Male,44,Finland,49,Two year,Credit card,DSL,Yes,Yes,65.52,3212.4,2,Yes,4,1,Competitor
C0379,Female,40,Sweden,78,Month-to-month,Electronic invoice,Fiber,Yes,No,46.2,3625.79,2,Yes,4,0,
C0380,Male,76,Denmark,27,Month-to-month,Direct debit,DSL,Yes,No,44.39,1210.85,2,No,4,0,
C0381,Male,44,Sweden,41,Month-to-month,Direct debit,Mobile,Yes,Yes,51.17,2121.45,1,Yes,4,0,
C0382,Female,51,Norway,79,One year,Electronic invoice,Fiber,Yes,No,81.29,6433.23,1,Yes,4,1,Competitor
C0383,Female,73,Finland,75,Two year,Electronic invoice,DSL,Yes,No,26.25,1944.23,3,No,4,0,
C0384,Female,63,Denmark,115,Month-to-month,Direct debit,DSL,Yes,No,56.82,6542.8,0,Yes,5,1,Other
C0385,Female,55,Denmark,68,Two year,Credit card,DSL,Yes,No,45.75,3120.35,2,Yes,4,0,
C0386,Female,31,Denmark,97,Month-to-month,Electronic invoice,Fiber,Yes,No,69.31,6720.67,1,Yes,5,0,
C0387,Male,53,Germany,105,Two year,Credit card,DSL,No,Yes,31.29,3279.33,2,Yes,5,0,
C0388,Male,70,Denmark,0,One year,Direct debit,Fiber,No,No,56.81,0.0,1,Yes,4,0,
C0389,Female,25,Germany,38,Two year,Direct debit,Fiber,No,Yes,93.59,3525.49,0,Yes,4,1,Other
C0390,Female,79,Germany,95,Two year,Direct debit,DSL,Yes,Yes,51.3,4846.86,0,Yes,5,0,
C0391,Other,52,Denmark,89,Two year,Bank transfer,DSL,Yes,No,35.23,3186.31,2,Yes,5,0,
C0392,Male,36,Norway,16,Month-to-month,Direct debit,Fiber,Yes,No,51.27,795.29,2,Yes,4,1,Competitor
C0393,Male,47,Finland,111,Two year,Electronic invoice,Fiber,Yes,No,73.7,8145.37,0,Yes,5,0,
C0394,Female,80,Sweden,90,Two year,Credit card,Mobile,Yes,No,47.66,4274.99,0,Yes,5,0,
C0395,Male,31,Norway,87,One year,Bank transfer,DSL,Yes,No,43.25,3771.93,1,Yes,5,0,
C0396,Female,76,Finland,34,Month-to-month,Direct debit,DSL,Yes,No,40.98,1404.54,3,No,4,0,
C0397,Female,37,Finland,45,Two year,Electronic invoice,DSL,Yes,Yes,58.11,2594.47,2,No,4,1,Other
C0398,Male,66,Germany,41,Two year,Credit card,Fiber,Yes,No,82.75,3394.68,1,No,4,1,Competitor
C0399,Female,42,Germany,117,Month-to-month,Credit card,Fiber,Yes,No,73.9,8635.41,3,No,4,0,
C0400,Female,57,Denmark,38,One year,Credit card,Mobile,Yes,Yes,28.63,1091.75,0,No,5,0,
C0401,Male,41,Sweden,89,Two year,Credit card,Fiber,No,No,79.78,7094.55,1,Yes,4,0,
C0402,Female,31,Finland,48,One year,Electronic invoice,DSL,Yes,No,26.75,1270.12,2,Yes,5,0,
C0403,Female,43,Finland,61,Two year,Direct debit,Fiber,Yes,No,35.25,2137.27,2,Yes,5,0,
C0404,Female,55,Finland,37,Two year,Direct debit,Mobile,Yes,Yes,57.76,2093.14,1,Yes,4,0,
C0405,Male,40,Finland,22,One year,Bank transfer,Fiber,Yes,No,64.06,1404.89,2,Yes,4,0,
C0406,Female,39,Finland,21,One year,Direct debit,Fiber,Yes,Yes,97.63,2048.7,1,No,4,0,
C0407,Male,65,Germany,3,Month-to-month,Credit card,None,Yes,No,39.38,89.97,1,No,4,0,
C0408,Male,74,Denmark,48,Two year,Bank transfer,Mobile,Yes,No,53.91,2580.95,2,Yes,4,1,Competitor
C0409,Female,36,Finland,58,Two year,Bank transfer,Mobile,Yes,No,26.28,1519.13,0,Yes,5,1,Other
C0410,Male,63,Finland,72,One year,Credit card,DSL,Yes,Yes,55.29,3943.81,0,Yes,5,0,
C0411,Male,68,Sweden,67,One year,Bank transfer,Fiber,Yes,Yes,73.96,4939.89,0,No,5,0,
C0412,Female,20,Finland,70,Two year,Bank transfer,DSL,Yes,No,20.05,1387.44,0,No,5,0,
C0413,Female,59,Germany,86,Month-to-month,Credit card,Fiber,Yes,No,46.02,3961.31,1,Yes,5,0,
C0414,Female,36,Sweden,1,Month-to-month,Credit card,DSL,Yes,No,49.51,74.41,1,No,4,1,Other
C0415,Female,26,Sweden,48,One year,Direct debit,Mobile,Yes,No,24.9,1196.14,1,No,5,0,
C0416,Male,45,Sweden,87,Two year,Credit card,Mobile,No,Yes,40.07,3509.28,1,Yes,5,0,
C0417,Male,37,Finland,103,Month-to-month,Electronic invoice,Fiber,Yes,Yes,50.29,5175.42,2,Yes,5,0,
C0418,Male,62,Norway,118,Month-to-month,Credit card,DSL,Yes,Yes,37.16,4392.3,1,No,5,0,
C0419,Female,24,Denmark,94,Month-to-month,Direct debit,DSL,Yes,Yes,57.25,5382.84,2,No,4,0,
C0420,Female,31,Norway,110,Two year,Electronic invoice,Mobile,Yes,Yes,61.33,6794.53,1,Yes,5,0,
C0421,Female,80,Finland,30,Month-to-month,Electronic invoice,Fiber,Yes,Yes,57.84,1732.15,5,Yes,4,1,Competitor
C0422,Female,26,Norway,110,One year,Electronic invoice,Mobile,Yes,No,35.32,3900.85,2,Yes,5,0,
C0423,Male,76,Norway,39,One year,Credit card,Fiber,No,Yes,97.79,3817.86,0,No,4,1,Other
C0424,Female,77,Germany,47,Two year,Bank transfer,Fiber,Yes,No,57.97,2747.1,3,Yes,4,0,
C0425,Male,72,Sweden,50,One year,Bank transfer,Mobile,Yes,No,40.3,2027.64,2,Yes,4,0,
C0426,Female,74,Sweden,42,Month-to-month,Credit card,Fiber,No,No,57.14,2406.69,1,Yes,4,0,
C0427,Male,77,Norway,97,One year,Credit card,Fiber,Yes,No,78.73,7613.98,1,Yes,4,1,Competitor
C0428,Female,36,Norway,54,Two year,Electronic invoice,Mobile,Yes,No,27.73,1476.35,1,Yes,5,1,Moving
C0429,Male,64,Sweden,87,Two year,Direct debit,DSL,Yes,Yes,45.51,3947.05,1,Yes,5,0,
C0430,Male,69,Sweden,48,Two year,Direct debit,DSL,Yes,Yes,59.56,2853.03,3,Yes,4,0,
C0431,Male,31,Sweden,89,Two year,Electronic invoice,Fiber,Yes,Yes,83.58,7440.84,3,No,4,1,Moving
C0432,Female,73,Germany,79,Month-to-month,Direct debit,DSL,Yes,Yes,34.94,2747.99,0,Yes,5,0,
C0433,Female,55,Sweden,56,Two year,Direct debit,Mobile,No,No,55.42,3063.98,3,Yes,4,1,Competitor
C0434,Male,70,Germany,110,Month-to-month,Direct debit,Mobile,Yes,No,37.93,4192.85,2,No,5,0,
C0435,Male,78,Sweden,76,One year,Credit card,Mobile,Yes,No,50.48,3845.43,0,Yes,5,0,
C0436,Female,53,Germany,14,Month-to-month,Bank transfer,Fiber,Yes,Yes,72.57,1017.19,1,Yes,4,1,Competitor
C0437,Male,57,Denmark,26,One year,Electronic invoice,DSL,Yes,No,22.79,617.62,0,Yes,5,0,
C0438,Female,34,Sweden,67,Two year,Electronic invoice,DSL,Yes,Yes,51.04,3403.61,1,No,5,0,
C0439,Female,47,Germany,79,Month-to-month,Electronic invoice,Mobile,Yes,No,37.82,2985.16,0,No,5,0,
C0440,Male,26,Finland,63,Two year,Bank transfer,DSL,Yes,Yes,36.78,2320.33,1,Yes,5,0,
C0441,Male,50,Germany,93,Month-to-month,Electronic invoice,Fiber,Yes,Yes,70.44,6542.62,1,No,5,0,
C0442,Other,73,Norway,107,Month-to-month,Credit card,Mobile,Yes,Yes,40.86,4356.11,0,No,5,1,Other
C0443,Male,69,Finland,29,Two year,Credit card,Fiber,No,No,67.71,1981.09,4,Yes,4,0,
C0444,Male,42,Norway,35,Two year,Bank transfer,Fiber,Yes,Yes,78.32,2746.88,2,No,4,0,
C0445,Female,31,Germany,66,Two year,Bank transfer,Fiber,Yes,Yes,78.92,5221.2,2,Yes,4,1,Competitor
C0446,Female,28,Finland,85,Month-to-month,Credit card,Mobile,No,No,22.71,1913.88,1,Yes,5,0,
C0447,Other,70,Norway,112,One year,Bank transfer,DSL,Yes,No,37.86,4256.92,5,Yes,4,0,
C0448,Female,52,Denmark,85,Two year,Credit card,Mobile,No,Yes,25.74,2175.43,2,No,5,0,
C0449,Male,58,Denmark,113,Two year,Bank transfer,Fiber,Yes,No,56.93,6438.03,0,Yes,5,0,
C0450,Male,76,Sweden,120,One year,Direct debit,None,Yes,Yes,44.07,5327.99,2,Yes,5,0,
C0451,Female,31,Finland,113,Two year,Direct debit,DSL,No,Yes,43.96,4984.52,1,Yes,5,0,
C0452,Female,47,Finland,118,Two year,Credit card,DSL,Yes,No,36.28,4287.82,1,Yes,5,0,
C0453,Male,58,Norway,48,Two year,Bank transfer,Mobile,No,No,56.99,2762.53,1,No,4,0,
C0454,Female,21,Sweden,75,Two year,Direct debit,Mobile,No,No,34.23,2555.86,3,Yes,4,0,
C0455,Male,76,Germany,54,Two year,Bank transfer,Fiber,No,No,76.58,4145.13,2,Yes,4,0,
C0456,Female,21,Finland,84,Month-to-month,Bank transfer,Mobile,Yes,No,52.34,4379.92,1,Yes,5,0,
C0457,Male,45,Norway,55,One year,Direct debit,Mobile,Yes,No,53.96,2960.57,1,Yes,5,1,Competitor
C0458,Male,25,Finland,67,Two year,Electronic invoice,DSL,Yes,No,55.36,3740.93,3,Yes,4,1,Other
C0459,Male,19,Finland,94,Month-to-month,Credit card,Fiber,No,No,63.31,5956.61,0,No,5,0,
C0460,Male,58,Sweden,43,Month-to-month,Bank transfer,Mobile,Yes,Yes,51.0,2221.14,1,Yes,4,0,
C0461,Male,78,Sweden,30,One year,Bank transfer,Fiber,Yes,No,74.46,2231.75,1,Yes,4,0,
C0462,Female,63,Norway,57,Month-to-month,Direct debit,Fiber,Yes,No,91.44,5236.5,4,Yes,4,0,
C0463,Female,39,Germany,86,Two year,Credit card,Mobile,Yes,No,42.06,3618.19,0,No,5,0,
C0464,Female,58,Norway,117,Two year,Credit card,Fiber,Yes,No,56.01,6555.85,0,Yes,5,0,
C0465,Other,73,Germany,52,One year,Credit card,DSL,Yes,Yes,73.91,3843.8,1,No,4,1,Other
C0466,Male,80,Germany,83,Month-to-month,Electronic invoice,None,No,No,38.89,3235.08,1,Yes,5,0,
C0467,Male,80,Norway,78,Two year,Direct debit,Fiber,Yes,Yes,63.43,4942.36,6,No,4,1,Moving
C0468,Female,72,Denmark,22,One year,Direct debit,Mobile,No,No,26.91,564.24,1,Yes,5,0,
C0469,Male,33,Norway,27,Two year,Electronic invoice,Mobile,Yes,No,34.08,919.45,0,No,5,0,
C0470,Other,46,Finland,15,One year,Credit card,DSL,Yes,Yes,41.89,631.0,1,Yes,4,0,
C0471,Male,79,Denmark,36,One year,Electronic invoice,DSL,Yes,No,33.09,1223.94,2,Yes,4,1,Competitor
C0472,Other,66,Finland,20,One year,Direct debit,Fiber,Yes,No,90.63,1767.39,0,Yes,4,0,
C0473,Male,65,Norway,78,Two year,Bank transfer,Fiber,Yes,Yes,66.07,5185.81,1,No,4,0,
C0474,Female,47,Denmark,16,One year,Electronic invoice,Fiber,Yes,No,79.22,1288.49,0,Yes,4,1,Competitor
C0475,Female,29,Finland,113,Two year,Electronic invoice,Fiber,Yes,No,83.9,9494.41,2,No,4,0,
C0476,Other,52,Finland,36,Month-to-month,Electronic invoice,Fiber,Yes,No,52.51,1893.44,0,No,5,1,Moving
C0477,Male,28,Germany,76,Two year,Credit card,DSL,Yes,Yes,42.25,3190.59,4,Yes,4,1,Competitor
C0478,Female,63,Norway,18,One year,Electronic invoice,Fiber,Yes,No,56.67,1059.08,0,No,5,0,
C0479,Other,67,Finland,29,One year,Electronic invoice,Fiber,Yes,No,41.91,1240.08,1,Yes,5,1,Other
C0480,Female,38,Norway,44,One year,Bank transfer,Fiber,Yes,No,57.12,2518.3,1,No,4,0,
